dataset,openml_id,n_samples_orig,n_samples_mod,n_classes,intervention,alpha_orig,r2_orig,alpha_mod,r2_mod,delta_alpha,direction_pred,direction_correct,feature_key,feature_orig,feature_mod,delta_feature,feat_orig_probe_difficulty,feat_orig_class_entropy,feat_orig_label_noise,feat_orig_fisher_ratio,feat_orig_class_imbalance,feat_orig_n_samples,feat_orig_n_features,feat_orig_n_classes,feat_mod_probe_difficulty,feat_mod_class_entropy,feat_mod_label_noise,feat_mod_fisher_ratio,feat_mod_class_imbalance,feat_mod_n_samples,feat_mod_n_features,feat_mod_n_classes
mfeat-karhunen,13,286,286,2,label_noise_10,0.019346639344825917,0.2658773574909133,0.017660569965286112,0.7816655849509416,-0.0016860693795398042,-1,1,label_noise,0.3356643356643357,0.4195804195804196,0.0839160839160839,0.5777563728584577,0.6084755752298137,0.3356643356643357,0.04661763860647573,2.3372093023255816,286,9,2,0.6292312723119072,0.6534986226561025,0.4195804195804196,0.02952597304005987,1.7596153846153846,286,9,2
mfeat-karhunen,13,286,286,2,label_noise_20,0.019346639344825917,0.2658773574909133,0.004732189400945967,0.3647259117974573,-0.01461444994387995,-1,1,label_noise,0.3356643356643357,0.44755244755244755,0.11188811188811187,0.5777563728584577,0.6084755752298137,0.3356643356643357,0.04661763860647573,2.3372093023255816,286,9,2,0.6464443914922422,0.647229922824522,0.44755244755244755,0.007431904213419491,1.8415841584158417,286,9,2
mfeat-karhunen,13,286,286,2,feature_noise_03,0.019346639344825917,0.2658773574909133,0.014185882102995503,0.7109737502469582,-0.0051607572418304135,-1,1,probe_difficulty,0.5777563728584577,0.5800713989909269,0.0023150261324691446,0.5777563728584577,0.6084755752298137,0.3356643356643357,0.04661763860647573,2.3372093023255816,286,9,2,0.5800713989909269,0.6084755752298137,0.3356643356643357,0.03736462248564891,2.3372093023255816,286,9,2
mfeat-karhunen,13,286,402,2,smote_balance,0.019346639344825917,0.2658773574909133,0.042518326257486555,0.4977195571293772,0.02317168691266064,1,1,class_entropy,0.6084755752298137,0.6931471803599453,0.08467160513013161,0.5777563728584577,0.6084755752298137,0.3356643356643357,0.04661763860647573,2.3372093023255816,286,9,2,0.6009524654170493,0.6931471803599453,0.1890547263681592,0.06492553649252882,0.995049504950495,402,9,2
mfeat-zernike,22,2000,2000,10,label_noise_10,0.5460985787022695,0.966026096380893,0.24720102460836046,0.8728375334420613,-0.29889755409390906,-1,1,label_noise,0.2205,0.3625,0.142,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10,1.144303795343737,2.3021278132460448,0.3625,0.41009896877795105,1.0885416666666667,2000,47,10
mfeat-zernike,22,2000,2000,10,label_noise_20,0.5460985787022695,0.966026096380893,0.13772578099581725,0.8046246474028289,-0.4083727977064523,-1,1,label_noise,0.2205,0.4835,0.263,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10,1.613634999366172,2.301934497134957,0.4835,0.31400165898118965,1.1170212765957446,2000,47,10
mfeat-zernike,22,2000,2000,10,feature_noise_03,0.5460985787022695,0.966026096380893,0.3567152957412877,0.5989283882427779,-0.18938328296098184,-1,1,probe_difficulty,0.3878500865588195,0.4821216590562082,0.09427157249738871,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10,0.4821216590562082,2.302585091994046,0.24,0.5195299035402726,0.9950248756218906,2000,47,10
mfeat-zernike,22,2000,2000,10,feature_noise_07,0.5460985787022695,0.966026096380893,0.4383915469126625,0.8951065455234157,-0.107707031789607,-1,1,probe_difficulty,0.3878500865588195,0.7583036845810319,0.37045359802221245,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10,0.7583036845810319,2.302585091994046,0.357,0.33523084117741914,0.9950248756218906,2000,47,10
mfeat-zernike,22,2000,2000,10,smote_balance,0.5460985787022695,0.966026096380893,0.5460985787022695,0.966026096380893,0.0,1,0,class_entropy,2.302585091994046,2.302585091994046,0.0,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10
mfeat-zernike,22,2000,380,10,class_imbalance,0.5460985787022695,0.966026096380893,0.23187411690938123,0.5168975970614663,-0.3142244617928883,-1,1,class_entropy,2.302585091994046,1.7325520871169429,-0.570033004877103,0.3878500865588195,2.302585091994046,0.2205,0.593404219735938,0.9950248756218906,2000,47,10,0.3338541802234158,1.7325520871169429,0.15,0.8717329396569519,9.523809523809524,380,47,10
mfeat-pixel,20,2000,2000,10,label_noise_10,0.6798183689553128,0.8930840741913767,0.38234169503214116,0.8919383183891196,-0.2974766739231716,-1,1,label_noise,0.0785,0.2475,0.16899999999999998,0.2686600440736328,2.302585091994046,0.0785,0.8997285782992794,0.9950248756218906,2000,60,10,1.0482999679560354,2.3021278132460448,0.2475,0.5958091053661745,1.0885416666666667,2000,60,10
mfeat-pixel,20,2000,2000,10,label_noise_20,0.6798183689553128,0.8930840741913767,0.2783092494658147,0.877537751640507,-0.4015091194894981,-1,1,label_noise,0.0785,0.402,0.3235,0.2686600440736328,2.302585091994046,0.0785,0.8997285782992794,0.9950248756218906,2000,60,10,1.5950771893222846,2.301934497134957,0.402,0.4038917567596214,1.1170212765957446,2000,60,10
mfeat-pixel,20,2000,2000,10,feature_noise_03,0.6798183689553128,0.8930840741913767,0.7620015550969885,0.8600725437826097,0.08218318614167575,-1,0,probe_difficulty,0.2686600440736328,0.32185596701761426,0.053195922943981455,0.2686600440736328,2.302585091994046,0.0785,0.8997285782992794,0.9950248756218906,2000,60,10,0.32185596701761426,2.302585091994046,0.0845,0.7728310448362691,0.9950248756218906,2000,60,10
mfeat-pixel,20,2000,2000,10,feature_noise_07,0.6798183689553128,0.8930840741913767,0.47308542279326044,0.9059487089703429,-0.20673294616205234,-1,1,probe_difficulty,0.2686600440736328,0.4992072096908468,0.230547165617214,0.2686600440736328,2.302585091994046,0.0785,0.8997285782992794,0.9950248756218906,2000,60,10,0.4992072096908468,2.302585091994046,0.1555,0.471379427873487,0.9950248756218906,2000,60,10
mfeat-pixel,20,2000,2000,10,smote_balance,0.6798183689553128,0.8930840741913767,0.6798183689553128,0.8930840741913767,0.0,1,0,class_entropy,2.302585091994046,2.302585091994046,0.0,0.2686600440736328,2.302585091994046,0.0785,0.8997285782992794,0.9950248756218906,2000,60,10,0.2686600440736328,2.302585091994046,0.0785,0.8997285775820343,0.9950248756218906,2000,60,10
mfeat-pixel,20,2000,380,10,class_imbalance,0.6798183689553128,0.8930840741913767,0.4641823758103083,0.655324770955282,-0.21563599314500448,-1,1,class_entropy,2.302585091994046,1.7325520871169429,-0.570033004877103,0.2686600440736328,2.302585091994046,0.0785,0.8997285782992794,0.9950248756218906,2000,60,10,0.28409481494218036,1.7325520871169429,0.07368421052631578,0.9425105100411796,9.523809523809524,380,60,10
semeion,1501,1593,1593,10,label_noise_10,0.25156159956402,0.8316376663461402,0.2301479383947299,0.82327753666677,-0.02141366116929011,-1,1,label_noise,0.24356559949780288,0.3716258631512869,0.128060263653484,0.8430161634079919,2.302509812605468,0.24356559949780288,0.25148276561866817,1.0384615384615385,1593,60,10,1.342883130346201,2.302222364106417,0.3716258631512869,0.19058597572612967,1.0849673202614378,1593,60,10
semeion,1501,1593,1593,10,label_noise_20,0.25156159956402,0.8316376663461402,0.13193324670579598,0.9178666636170896,-0.11962835285822404,-1,1,label_noise,0.24356559949780288,0.5040803515379787,0.2605147520401758,0.8430161634079919,2.302509812605468,0.24356559949780288,0.25148276561866817,1.0384615384615385,1593,60,10,1.6831622932573356,2.3021100516866526,0.5040803515379787,0.13682401070189457,1.1283783783783783,1593,60,10
semeion,1501,1593,1593,10,feature_noise_03,0.25156159956402,0.8316376663461402,0.34873420971056396,0.9714627174099996,0.09717261014654394,-1,0,probe_difficulty,0.8430161634079919,0.8852859904354788,0.04226982702748694,0.8430161634079919,2.302509812605468,0.24356559949780288,0.25148276561866817,1.0384615384615385,1593,60,10,0.8852859904354788,2.302509812605468,0.26867545511613306,0.22492807070979665,1.0384615384615385,1593,60,10
semeion,1501,1593,1593,10,feature_noise_07,0.25156159956402,0.8316376663461402,0.3243510301667003,0.8990305615638523,0.07278943060268028,-1,0,probe_difficulty,0.8430161634079919,1.1334053256544183,0.2903891622464264,0.8430161634079919,2.302509812605468,0.24356559949780288,0.25148276561866817,1.0384615384615385,1593,60,10,1.1334053256544183,2.302509812605468,0.3785310734463277,0.15549699936467615,1.0384615384615385,1593,60,10
semeion,1501,1593,1620,10,smote_balance,0.25156159956402,0.8316376663461402,0.4240561235412442,0.8914534511029432,0.1724945239772242,1,1,class_entropy,2.302509812605468,2.302585091994046,7.527938857787575e-05,0.8430161634079919,2.302509812605468,0.24356559949780288,0.25148276561866817,1.0384615384615385,1593,60,10,0.8355617554630482,2.302585091994046,0.23333333333333334,0.25205482236350574,0.9938650306748467,1620,60,10
twonorm,1507,5000,5000,2,label_noise_10,0.5488682837158753,0.7473511716225774,0.11493410637658846,0.5905423867393784,-0.4339341773392868,-1,1,label_noise,0.053,0.213,0.16,0.05787212661537999,0.6931151800186033,0.053,0.19714378640970526,1.0157194679564692,5000,20,2,0.38197117221346255,0.6930191748980525,0.213,0.11879331889384706,1.0321007720438846,5000,20,2
twonorm,1507,5000,5000,2,label_noise_20,0.5488682837158753,0.7473511716225774,0.007436226213330971,0.9080888678365486,-0.5414320575025443,-1,1,label_noise,0.053,0.3482,0.2952,0.05787212661537999,0.6931151800186033,0.053,0.19714378640970526,1.0157194679564692,5000,20,2,0.5424135439828872,0.6931267002201329,0.3482,0.06267505731942022,1.0124748490945674,5000,20,2
twonorm,1507,5000,5000,2,feature_noise_03,0.5488682837158753,0.7473511716225774,0.5372102758524834,0.7504588114137803,-0.011658007863391884,-1,1,probe_difficulty,0.05787212661537999,0.07880104638377199,0.020928919768391993,0.05787212661537999,0.6931151800186033,0.053,0.19714378640970526,1.0157194679564692,5000,20,2,0.07880104638377199,0.6931151800186033,0.068,0.17733676183487784,1.0157194679564692,5000,20,2
twonorm,1507,5000,5040,2,smote_balance,0.5488682837158753,0.7473511716225774,0.28163256311890383,0.22555367380752167,-0.2672357205969714,1,0,class_entropy,0.6931151800186033,0.6931471803599453,3.2000341341986704e-05,0.05787212661537999,0.6931151800186033,0.053,0.19714378640970526,1.0157194679564692,5000,20,2,0.057608715114582376,0.6931471803599453,0.05198412698412699,0.19770855397772702,0.9996033320111067,5040,20,2
twonorm,1507,5000,2772,2,class_imbalance,0.5488682837158753,0.7473511716225774,0.66803301120212,0.7771298052086435,0.11916472748624474,-1,0,class_entropy,0.6931151800186033,0.3046360971492381,-0.38847908286936517,0.05787212661537999,0.6931151800186033,0.053,0.19714378640970526,1.0157194679564692,5000,20,2,0.03349691423918402,0.3046360971492381,0.0284992784992785,0.0675963639082305,9.960474308300395,2772,20,2
libras,299,360,360,15,label_noise_10,0.1890899240789057,0.7491246258399645,0.1438207443853014,0.7658131329116723,-0.045269179693604306,-1,1,label_noise,0.14444444444444443,0.2777777777777778,0.13333333333333336,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939526019787,0.96,360,60,15,1.9101605725067556,2.70339907578977,0.2777777777777778,0.4457836062334616,1.3181818181818181,360,60,15
libras,299,360,360,15,label_noise_20,0.1890899240789057,0.7491246258399645,0.15388963052263085,0.8522184120579327,-0.03520029355627485,-1,1,label_noise,0.14444444444444443,0.3861111111111111,0.2416666666666667,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939526019787,0.96,360,60,15,2.2562546609133762,2.700221478639515,0.3861111111111111,0.3664346767337787,1.4736842105263157,360,60,15
libras,299,360,360,15,feature_noise_03,0.1890899240789057,0.7491246258399645,0.24474708833779515,0.5916557569821934,0.05565716425888945,-1,0,probe_difficulty,1.4322980312328248,1.580682784029689,0.14838475279686425,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939526019787,0.96,360,60,15,1.580682784029689,2.7080501996022104,0.175,0.527559879479496,0.96,360,60,15
libras,299,360,360,15,feature_noise_07,0.1890899240789057,0.7491246258399645,0.11147699664446827,0.4791634621388139,-0.07761292743443744,-1,1,probe_difficulty,1.4322980312328248,2.144195814147133,0.7118977829143083,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939526019787,0.96,360,60,15,2.144195814147133,2.7080501996022104,0.4083333333333333,0.35586888361562097,0.96,360,60,15
libras,299,360,360,15,smote_balance,0.1890899240789057,0.7491246258399645,0.1890899240789057,0.7491246258399645,0.0,1,0,class_entropy,2.7080501996022104,2.7080501996022104,0.0,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939526019787,0.96,360,60,15,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939518596312,0.96,360,60,15
libras,299,360,164,15,class_imbalance,0.1890899240789057,0.7491246258399645,0.1517873435145556,0.3453578712845929,-0.037302580564350096,-1,1,class_entropy,2.7080501996022104,2.6691639571320205,-0.0388862424701899,1.4322980312328248,2.7080501996022104,0.14444444444444443,0.5970939526019787,0.96,360,60,15,1.3577135022920612,2.6691639571320205,0.25609756097560976,0.6210047869979433,2.1818181818181817,164,60,15
ringnorm,1496,5000,5000,2,label_noise_10,0.6518457661113766,0.9676610120784174,0.17654968345043348,0.9441332659268645,-0.4752960826609431,-1,1,label_noise,0.2616,0.3486,0.08700000000000002,0.5296956904093364,0.6930971795265786,0.2616,0.01899867767313039,1.0197899838449112,5000,20,2,0.5981647035276383,0.6931464603597726,0.3486,0.011827599730632896,1.002001601281025,5000,20,2
ringnorm,1496,5000,5000,2,label_noise_20,0.6518457661113766,0.9676610120784174,0.08064371009159979,0.8404023830392036,-0.5712020560197768,-1,1,label_noise,0.2616,0.4198,0.1582,0.5296956904093364,0.6930971795265786,0.2616,0.01899867767313039,1.0197899838449112,5000,20,2,0.637622225072636,0.6931183000819208,0.4198,0.007603117043154512,1.0149073327961322,5000,20,2
ringnorm,1496,5000,5000,2,feature_noise_03,0.6518457661113766,0.9676610120784174,0.5786314464665617,0.9772407625543084,-0.07321431964481484,-1,1,probe_difficulty,0.5296956904093364,0.5449728426940555,0.015277152284719153,0.5296956904093364,0.6930971795265786,0.2616,0.01899867767313039,1.0197899838449112,5000,20,2,0.5449728426940555,0.6930971795265786,0.2844,0.01725288356398819,1.0197899838449112,5000,20,2
ringnorm,1496,5000,5000,2,feature_noise_07,0.6518457661113766,0.9676610120784174,0.3542088485748975,0.9591076179560117,-0.2976369175364791,-1,1,probe_difficulty,0.5296956904093364,0.585071528143579,0.055375837734242594,0.5296956904093364,0.6930971795265786,0.2616,0.01899867767313039,1.0197899838449112,5000,20,2,0.585071528143579,0.6930971795265786,0.3402,0.01245222652645125,1.0197899838449112,5000,20,2
ringnorm,1496,5000,5050,2,smote_balance,0.6518457661113766,0.9676610120784174,0.661921374451878,0.902552612446567,0.010075608340501474,1,1,class_entropy,0.6930971795265786,0.6931471803599453,5.000083336670347e-05,0.5296956904093364,0.6930971795265786,0.2616,0.01899867767313039,1.0197899838449112,5000,20,2,0.5307403561927985,0.6931471803599453,0.2489108910891089,0.018920973907806216,0.9996041171813144,5050,20,2
ringnorm,1496,5000,2777,2,class_imbalance,0.6518457661113766,0.9676610120784174,0.38910130722810904,0.8976850744014234,-0.26274445888326753,-1,1,class_entropy,0.6930971795265786,0.30425904278945504,-0.38883813673712353,0.5296956904093364,0.6930971795265786,0.2616,0.01899867767313039,1.0197899838449112,5000,20,2,0.23861744738646107,0.30425904278945504,0.08246308966510622,0.013553629356638865,9.980237154150197,2777,20,2
isolet,300,5000,5000,26,label_noise_10,0.3719684246977631,0.9589600704983571,0.1625543679744194,0.9893115178601386,-0.20941405672334368,-1,1,label_noise,0.298,0.4344,0.13640000000000002,0.5139329300573567,3.2572063648392895,0.298,1.2374706114660108,1.2248520710059172,5000,60,26,1.2984192225398874,3.2567862982493385,0.4344,0.7913028238148726,1.2619047619047619,5000,60,26
isolet,300,5000,5000,26,label_noise_20,0.3719684246977631,0.9589600704983571,0.10762210530713832,0.9752413915189739,-0.26434631939062475,-1,1,label_noise,0.298,0.5388,0.24079999999999996,0.5139329300573567,3.2572063648392895,0.298,1.2374706114660108,1.2248520710059172,5000,60,26,1.7889840246417505,3.256996806357329,0.5388,0.5313799921194216,1.1875,5000,60,26
isolet,300,5000,5000,26,feature_noise_03,0.3719684246977631,0.9589600704983571,0.3358585343004404,0.9741687486367934,-0.03610989039732271,-1,1,probe_difficulty,0.5139329300573567,0.6622573575584582,0.14832442750110142,0.5139329300573567,3.2572063648392895,0.298,1.2374706114660108,1.2248520710059172,5000,60,26,0.6622573575584582,3.2572063648392895,0.3804,1.0350036616701677,1.2248520710059172,5000,60,26
isolet,300,5000,5000,26,feature_noise_07,0.3719684246977631,0.9589600704983571,0.23457200025710817,0.9352111687761882,-0.13739642444065492,-1,1,probe_difficulty,0.5139329300573567,1.003648442310943,0.48971551225358634,0.5139329300573567,3.2572063648392895,0.298,1.2374706114660108,1.2248520710059172,5000,60,26,1.003648442310943,3.2572063648392895,0.5448,0.5956152535466628,1.2248520710059172,5000,60,26
isolet,300,5000,5382,26,smote_balance,0.3719684246977631,0.9589600704983571,0.4410155702884498,0.9640391709845813,0.0690471455906867,1,1,class_entropy,3.2572063648392895,3.2580965354214824,0.0008901705821928729,0.5139329300573567,3.2572063648392895,0.298,1.2374706114660108,1.2248520710059172,5000,60,26,0.4930487833289504,3.2580965354214824,0.25325157933853587,1.2566887242276836,0.9951923076923077,5382,60,26
isolet,300,5000,707,26,class_imbalance,0.3719684246977631,0.9589600704983571,0.41488276317007483,0.7461031589744413,0.04291433847231174,-1,0,class_entropy,3.2572063648392895,2.8810604695442006,-0.3761458952950889,0.5139329300573567,3.2572063648392895,0.298,1.2374706114660108,1.2248520710059172,5000,60,26,0.7434788653757354,2.8810604695442006,0.28854314002828857,1.5586689576953083,9.857142857142858,707,60,26
